"","lon","lat","SpeciesName","Status"
"8855",-13.934097,28.530243,"Araucaria heterophylla","Potentially invasive in Spain"
"8856",-4.79,37.86,"Araucaria heterophylla","Potentially invasive in Spain"
"8857",-15.5481,28.059304,"Araucaria heterophylla","Potentially invasive in Spain"
"8858",-15.432652,28.139291,"Araucaria heterophylla","Potentially invasive in Spain"
"8859",-3.51,36.74,"Araucaria heterophylla","Potentially invasive in Spain"
"8860",-5.84,37.33,"Araucaria heterophylla","Potentially invasive in Spain"
"8861",-1.091,37.621,"Araucaria heterophylla","Potentially invasive in Spain"
"8862",-3.42,43.4,"Araucaria heterophylla","Potentially invasive in Spain"
"8863",-4.77,37.87,"Araucaria heterophylla","Potentially invasive in Spain"
"8864",-1.82,37.2,"Araucaria heterophylla","Potentially invasive in Spain"
"8865",-3.7927,43.4833,"Araucaria heterophylla","Potentially invasive in Spain"
"8866",-4.79,37.87,"Araucaria heterophylla","Potentially invasive in Spain"
"8867",-8.7957,42.135,"Araucaria heterophylla","Potentially invasive in Spain"
"8868",-8.788235,42.140675,"Araucaria heterophylla","Potentially invasive in Spain"
"8869",-8.665756,42.419568,"Araucaria heterophylla","Potentially invasive in Spain"
"8870",-8.738005,42.581857,"Araucaria heterophylla","Potentially invasive in Spain"
"8871",-8.8914,42.7745,"Araucaria heterophylla","Potentially invasive in Spain"
"8872",-8.883866,42.780215,"Araucaria heterophylla","Potentially invasive in Spain"
"8873",-7,38.8,"Araucaria heterophylla","Potentially invasive in Spain"
"8874",2.82,41.69,"Araucaria heterophylla","Potentially invasive in Spain"
"8875",-4.3947,36.73042,"Araucaria heterophylla","Potentially invasive in Spain"
"8876",-6.22,36.6,"Araucaria heterophylla","Potentially invasive in Spain"
"8877",-4.41485,36.72085,"Araucaria heterophylla","Potentially invasive in Spain"
"8878",2.1,41.41,"Araucaria heterophylla","Potentially invasive in Spain"
"8879",-8.832556,42.559435,"Arctotheca calendula","Potentially invasive in Spain"
"8880",-6.345886,36.862316,"Arctotheca calendula","Potentially invasive in Spain"
"8881",-7.277288,37.221867,"Arctotheca calendula","Potentially invasive in Spain"
"8882",-6.380608,36.626235,"Arctotheca calendula","Potentially invasive in Spain"
"8883",-6.981499,43.553295,"Arctotheca calendula","Potentially invasive in Spain"
"8884",-6.408946,36.760691,"Arctotheca calendula","Potentially invasive in Spain"
"8885",-6.216288,36.5721,"Arctotheca calendula","Potentially invasive in Spain"
"8886",-6.838752,37.315051,"Arctotheca calendula","Potentially invasive in Spain"
"8887",-6.421802,37.306481,"Arctotheca calendula","Potentially invasive in Spain"
"8888",2.043172,41.270528,"Arctotheca calendula","Potentially invasive in Spain"
"8889",-5.910184,36.235671,"Arctotheca calendula","Potentially invasive in Spain"
"8890",-3.772002,43.468886,"Arctotheca calendula","Potentially invasive in Spain"
"8891",-8.408894,43.386411,"Arctotheca calendula","Potentially invasive in Spain"
"8892",-8.407626,43.385143,"Arctotheca calendula","Potentially invasive in Spain"
"8893",-6.431699,36.734898,"Arctotheca calendula","Potentially invasive in Spain"
"8894",-8.657365,43.30177,"Arctotheca calendula","Potentially invasive in Spain"
"8895",-5.618781,43.553427,"Arctotheca calendula","Potentially invasive in Spain"
"8896",-6.197245,37.238013,"Arctotheca calendula","Potentially invasive in Spain"
"8897",-6.47007,43.570054,"Arctotheca calendula","Potentially invasive in Spain"
"8898",-6.470056,43.569993,"Arctotheca calendula","Potentially invasive in Spain"
"8899",-8.436761,43.375269,"Arctotheca calendula","Potentially invasive in Spain"
"8900",-6.470799,43.564671,"Arctotheca calendula","Potentially invasive in Spain"
"8901",-6.197228,37.238017,"Arctotheca calendula","Potentially invasive in Spain"
"8902",-6.22054,36.568643,"Arctotheca calendula","Potentially invasive in Spain"
"8903",-6.186453,36.46938,"Arctotheca calendula","Potentially invasive in Spain"
"8904",-6.978095,37.182117,"Arctotheca calendula","Potentially invasive in Spain"
"8905",-4.878494,37.286198,"Arctotheca calendula","Potentially invasive in Spain"
"8906",-6.197212,37.238083,"Arctotheca calendula","Potentially invasive in Spain"
"8907",-8.439045,43.365334,"Arctotheca calendula","Potentially invasive in Spain"
"8908",-7.157178,43.553772,"Arctotheca calendula","Potentially invasive in Spain"
"8909",-8.35634,43.311699,"Arctotheca calendula","Potentially invasive in Spain"
"8910",-6.722506,43.553444,"Arctotheca calendula","Potentially invasive in Spain"
"8911",-6.770228,37.110756,"Arctotheca calendula","Potentially invasive in Spain"
"8912",-6.124189,36.377628,"Arctotheca calendula","Potentially invasive in Spain"
"8913",-6.103361,36.397561,"Arctotheca calendula","Potentially invasive in Spain"
"8914",-6.809928,37.136374,"Arctotheca calendula","Potentially invasive in Spain"
"8915",-6.23291,36.600697,"Arctotheca calendula","Potentially invasive in Spain"
"8916",-6.494039,37.127579,"Arctotheca calendula","Potentially invasive in Spain"
"8917",-5.987012,37.374433,"Arctotheca calendula","Potentially invasive in Spain"
"8918",-6.275325,36.598708,"Arctotheca calendula","Potentially invasive in Spain"
"8919",-5.823002,36.110601,"Arctotheca calendula","Potentially invasive in Spain"
"8920",-8.393485,43.343784,"Arctotheca calendula","Potentially invasive in Spain"
"8921",-3.620619,43.495458,"Arctotheca calendula","Potentially invasive in Spain"
"8922",-5.381085,43.532541,"Arctotheca calendula","Potentially invasive in Spain"
"8923",-3.32069,43.395044,"Arctotheca calendula","Potentially invasive in Spain"
"8924",-6.48298,37.129345,"Arctotheca calendula","Potentially invasive in Spain"
"8925",3.196962,42.048053,"Arctotheca calendula","Potentially invasive in Spain"
"8926",-8.941255,43.242877,"Arctotheca calendula","Potentially invasive in Spain"
"8927",-5.846514,43.656168,"Arctotheca calendula","Potentially invasive in Spain"
"8928",-5.879665,43.353237,"Arctotheca calendula","Potentially invasive in Spain"
"8929",2.035155,41.269548,"Arctotheca calendula","Potentially invasive in Spain"
"8930",-5.969825,37.379765,"Arctotheca calendula","Potentially invasive in Spain"
"8931",-8.814354,42.142905,"Arctotheca calendula","Potentially invasive in Spain"
"8932",-8.812588,42.1844,"Arctotheca calendula","Potentially invasive in Spain"
"8933",-8.82826,42.110502,"Arctotheca calendula","Potentially invasive in Spain"
"8934",-8.823321,42.120345,"Arctotheca calendula","Potentially invasive in Spain"
"8935",-6.066197,43.564346,"Arctotheca calendula","Potentially invasive in Spain"
"8936",-8.825202,42.113249,"Arctotheca calendula","Potentially invasive in Spain"
"8937",-6.596835,43.552139,"Arctotheca calendula","Potentially invasive in Spain"
"8938",-6.393917,36.635562,"Arctotheca calendula","Potentially invasive in Spain"
"8939",-6.3753,36.62862,"Arctotheca calendula","Potentially invasive in Spain"
"8940",-6.506809,37.112702,"Arctotheca calendula","Potentially invasive in Spain"
"8941",-3.482749,36.698584,"Arctotheca calendula","Potentially invasive in Spain"
"8942",-6.304499,36.531525,"Arctotheca calendula","Potentially invasive in Spain"
"8943",-8.82937,42.572731,"Arctotheca calendula","Potentially invasive in Spain"
"8944",-5.638108,43.549839,"Arctotheca calendula","Potentially invasive in Spain"
"8945",-6.243825,43.593742,"Arctotheca calendula","Potentially invasive in Spain"
"8946",-6.756222,37.106095,"Arctotheca calendula","Potentially invasive in Spain"
"8947",-6.221114,43.577768,"Arctotheca calendula","Potentially invasive in Spain"
"8948",-8.833349,42.550605,"Arctotheca calendula","Potentially invasive in Spain"
"8949",-0.32474,39.379589,"Arctotheca calendula","Potentially invasive in Spain"
"8950",-6.991727,43.554458,"Arctotheca calendula","Potentially invasive in Spain"
"8951",-8.406975,43.386269,"Arctotheca calendula","Potentially invasive in Spain"
"8952",-6.559887,37.218821,"Arctotheca calendula","Potentially invasive in Spain"
"8953",2.040818,41.270515,"Arctotheca calendula","Potentially invasive in Spain"
"8954",-5.651914,43.52828,"Arctotheca calendula","Potentially invasive in Spain"
"8955",-6.222741,36.560473,"Arctotheca calendula","Potentially invasive in Spain"
"8956",-3.807048,43.466467,"Arctotheca calendula","Potentially invasive in Spain"
"8957",-2.991201,43.391128,"Arctotheca calendula","Potentially invasive in Spain"
"8958",-8.817831,42.13352,"Arctotheca calendula","Potentially invasive in Spain"
"8959",-6.494641,36.99534,"Arctotheca calendula","Potentially invasive in Spain"
"8960",-5.658432,43.52581,"Arctotheca calendula","Potentially invasive in Spain"
"8961",-6.064936,36.406484,"Arctotheca calendula","Potentially invasive in Spain"
"8962",-2.964714,43.256921,"Arctotheca calendula","Potentially invasive in Spain"
"8963",-8.471416,43.344736,"Arctotheca calendula","Potentially invasive in Spain"
"8964",-8.824214,42.114833,"Arctotheca calendula","Potentially invasive in Spain"
"8965",-5.949907,37.364018,"Arctotheca calendula","Potentially invasive in Spain"
"8966",-6.633007,43.567226,"Arctotheca calendula","Potentially invasive in Spain"
"8967",-8.883501,42.572001,"Arctotheca calendula","Potentially invasive in Spain"
"8968",-6.150047,36.319079,"Arctotheca calendula","Potentially invasive in Spain"
"8969",-8.844546,41.901834,"Arctotheca calendula","Potentially invasive in Spain"
"8970",2.006129,41.265479,"Arctotheca calendula","Potentially invasive in Spain"
"8971",-8.851226,42.122726,"Arctotheca calendula","Potentially invasive in Spain"
"8972",-8.663914,43.299565,"Arctotheca calendula","Potentially invasive in Spain"
"8973",-6.516065,37.022591,"Arctotheca calendula","Potentially invasive in Spain"
"8974",-8.851143,42.122708,"Arctotheca calendula","Potentially invasive in Spain"
"8975",1.24143,41.133215,"Arctotheca calendula","Potentially invasive in Spain"
"8976",-8.837454,42.148747,"Arctotheca calendula","Potentially invasive in Spain"
"8977",-5.430905,36.287299,"Arctotheca calendula","Potentially invasive in Spain"
"8978",-8.877413,42.42982,"Arctotheca calendula","Potentially invasive in Spain"
"8979",-5.996605,37.394935,"Arctotheca calendula","Potentially invasive in Spain"
"8980",-8.720727,42.240599,"Arctotheca calendula","Potentially invasive in Spain"
"8981",-7.191404,43.560627,"Arctotheca calendula","Potentially invasive in Spain"
"8982",-7.25379,43.577587,"Arctotheca calendula","Potentially invasive in Spain"
"8983",-7.069168,37.215442,"Arctotheca calendula","Potentially invasive in Spain"
"8984",-5.494037,43.543511,"Arctotheca calendula","Potentially invasive in Spain"
"8985",-6.241537,43.591197,"Arctotheca calendula","Potentially invasive in Spain"
"8986",-8.40372,43.386971,"Arctotheca calendula","Potentially invasive in Spain"
"8987",-5.82122,43.407431,"Arctotheca calendula","Potentially invasive in Spain"
"8988",-8.664483,43.299377,"Arctotheca calendula","Potentially invasive in Spain"
"8989",-8.404117,43.384525,"Arctotheca calendula","Potentially invasive in Spain"
"8990",-4.761066,43.42524,"Arctotheca calendula","Potentially invasive in Spain"
"8991",-8.605336,43.317371,"Arctotheca calendula","Potentially invasive in Spain"
"8992",-8.90125,42.216518,"Arctotheca calendula","Potentially invasive in Spain"
"8993",-7.184605,43.561813,"Arctotheca calendula","Potentially invasive in Spain"
"8994",-8.860963,42.2687,"Arctotheca calendula","Potentially invasive in Spain"
"8995",-8.860901,42.270695,"Arctotheca calendula","Potentially invasive in Spain"
"8996",-6.18266,36.525265,"Arctotheca calendula","Potentially invasive in Spain"
"8997",-8.358318,43.341356,"Arctotheca calendula","Potentially invasive in Spain"
"8998",-3.962293,43.450405,"Arctotheca calendula","Potentially invasive in Spain"
"8999",-5.763035,36.081965,"Arctotheca calendula","Potentially invasive in Spain"
"9000",-6.346662,36.791016,"Arctotheca calendula","Potentially invasive in Spain"
"9001",-7.37692,37.172407,"Arctotheca calendula","Potentially invasive in Spain"
"9002",-6.495259,37.123832,"Arctotheca calendula","Potentially invasive in Spain"
"9003",-7.365317,37.174173,"Arctotheca calendula","Potentially invasive in Spain"
"9004",-8.94931,42.586305,"Arctotheca calendula","Potentially invasive in Spain"
"9005",-6.788999,37.125152,"Arctotheca calendula","Potentially invasive in Spain"
"9006",-2.938242,35.284346,"Arctotheca calendula","Potentially invasive in Spain"
"9007",-5.842542,37.325793,"Arctotheca calendula","Potentially invasive in Spain"
"9008",-0.905431,41.628073,"Arctotheca calendula","Potentially invasive in Spain"
"9009",-7.159197,37.284337,"Arctotheca calendula","Potentially invasive in Spain"
"9010",-6.491111,37.129722,"Arctotheca calendula","Potentially invasive in Spain"
"9011",-6.138915,36.437336,"Arctotheca calendula","Potentially invasive in Spain"
"9012",-6.491275,37.129669,"Arctotheca calendula","Potentially invasive in Spain"
"9013",-5.843098,37.326062,"Arctotheca calendula","Potentially invasive in Spain"
"9014",-5.925209,43.555007,"Arctotheca calendula","Potentially invasive in Spain"
"9015",-6.396667,37.269444,"Arctotheca calendula","Potentially invasive in Spain"
"9016",-3.559691,36.717751,"Arctotheca calendula","Potentially invasive in Spain"
"9017",-3.957715,36.741427,"Arctotheca calendula","Potentially invasive in Spain"
"9018",-7.272584,37.22021,"Arctotheca calendula","Potentially invasive in Spain"
"9019",-6.374115,36.776161,"Arctotheca calendula","Potentially invasive in Spain"
"9020",-5.843191,37.326287,"Arctotheca calendula","Potentially invasive in Spain"
"9021",-4.391174,40.292147,"Arctotheca calendula","Potentially invasive in Spain"
"9022",-0.319469,39.358008,"Arctotheca calendula","Potentially invasive in Spain"
"9023",-8.386254,43.344498,"Arctotheca calendula","Potentially invasive in Spain"
"9024",-6.543593,37.347533,"Arctotheca calendula","Potentially invasive in Spain"
"9025",-5.383649,36.188889,"Arctotheca calendula","Potentially invasive in Spain"
"9026",-6.349767,36.77769,"Arctotheca calendula","Potentially invasive in Spain"
"9027",-6.359167,37.348611,"Arctotheca calendula","Potentially invasive in Spain"
"9028",-4.801382,36.504164,"Arctotheca calendula","Potentially invasive in Spain"
"9029",-0.066503,38.906112,"Arctotheca calendula","Potentially invasive in Spain"
"9030",-5.209772,43.474058,"Arctotheca calendula","Potentially invasive in Spain"
"9031",-4.990746,36.470545,"Arctotheca calendula","Potentially invasive in Spain"
"9032",-3.461206,43.451004,"Arctotheca calendula","Potentially invasive in Spain"
"9033",-6.152648,36.390732,"Arctotheca calendula","Potentially invasive in Spain"
"9034",-0.355212,39.487286,"Arctotheca calendula","Potentially invasive in Spain"
"9035",-6.220071,36.581859,"Arctotheca calendula","Potentially invasive in Spain"
"9036",-6.152594,36.390598,"Arctotheca calendula","Potentially invasive in Spain"
"9037",-8.421905,43.343622,"Arctotheca calendula","Potentially invasive in Spain"
"9038",-5.606551,36.013472,"Arctotheca calendula","Potentially invasive in Spain"
"9039",-8.432611,43.35802,"Arctotheca calendula","Potentially invasive in Spain"
"9040",-3.74222,43.455086,"Arctotheca calendula","Potentially invasive in Spain"
"9041",-8.40668,43.342063,"Arctotheca calendula","Potentially invasive in Spain"
"9042",-3.694507,43.476195,"Arctotheca calendula","Potentially invasive in Spain"
"9043",-0.065836,38.905849,"Arctotheca calendula","Potentially invasive in Spain"
"9044",-8.210439,43.356342,"Arctotheca calendula","Potentially invasive in Spain"
"9045",-3.745764,43.452057,"Arctotheca calendula","Potentially invasive in Spain"
"9046",-6.409589,36.690831,"Arctotheca calendula","Potentially invasive in Spain"
"9047",-6.152798,36.390522,"Arctotheca calendula","Potentially invasive in Spain"
"9048",-6.152798,36.390545,"Arctotheca calendula","Potentially invasive in Spain"
"9049",-8.171146,43.423712,"Arctotheca calendula","Potentially invasive in Spain"
"9050",-5.047002,36.518272,"Arctotheca calendula","Potentially invasive in Spain"
"9051",-9.0179,42.542251,"Arctotheca calendula","Potentially invasive in Spain"
"9052",-6.987053,43.540658,"Arctotheca calendula","Potentially invasive in Spain"
"9053",-8.660515,43.301528,"Arctotheca calendula","Potentially invasive in Spain"
"9054",-3.419949,43.410854,"Arctotheca calendula","Potentially invasive in Spain"
"9055",-8.413262,43.352893,"Arctotheca calendula","Potentially invasive in Spain"
"9056",-5.658029,43.531356,"Arctotheca calendula","Potentially invasive in Spain"
"9057",-3.446885,43.394358,"Arctotheca calendula","Potentially invasive in Spain"
"9058",-8.357649,43.34165,"Arctotheca calendula","Potentially invasive in Spain"
"9059",-8.396243,43.385861,"Arctotheca calendula","Potentially invasive in Spain"
"9060",-8.317992,43.380205,"Arctotheca calendula","Potentially invasive in Spain"
"9061",-2.917511,43.263009,"Arctotheca calendula","Potentially invasive in Spain"
"9062",-5.63997,43.54738,"Arctotheca calendula","Potentially invasive in Spain"
"9063",-2.964187,43.258219,"Arctotheca calendula","Potentially invasive in Spain"
"9064",-3.617427,43.496868,"Arctotheca calendula","Potentially invasive in Spain"
"9065",-6.153906,36.427074,"Arctotheca calendula","Potentially invasive in Spain"
"9066",-2.975106,43.277085,"Arctotheca calendula","Potentially invasive in Spain"
"9067",-3.486292,43.40412,"Arctotheca calendula","Potentially invasive in Spain"
"9068",-5.204993,43.47487,"Arctotheca calendula","Potentially invasive in Spain"
"9069",-8.985,42.567778,"Arctotheca calendula","Potentially invasive in Spain"
"9070",-8.420681,43.369064,"Arctotheca calendula","Potentially invasive in Spain"
"9071",-5.951667,43.580556,"Arctotheca calendula","Potentially invasive in Spain"
"9072",-8.826981,42.113256,"Arctotheca calendula","Potentially invasive in Spain"
"9073",-6.27494,43.560402,"Arctotheca calendula","Potentially invasive in Spain"
"9074",-9.233007,43.006845,"Arctotheca calendula","Potentially invasive in Spain"
"9075",-2.917496,43.263026,"Arctotheca calendula","Potentially invasive in Spain"
"9076",-6.367505,36.628629,"Arctotheca calendula","Potentially invasive in Spain"
"9077",-8.67803,42.245533,"Arctotheca calendula","Potentially invasive in Spain"
"9078",-5.876188,43.627913,"Arctotheca calendula","Potentially invasive in Spain"
"9079",-4.848212,43.441507,"Arctotheca calendula","Potentially invasive in Spain"
"9080",-3.514576,43.483554,"Arctotheca calendula","Potentially invasive in Spain"
"9081",-5.660701,43.527973,"Arctotheca calendula","Potentially invasive in Spain"
"9082",-6.19124,36.418047,"Arctotheca calendula","Potentially invasive in Spain"
"9083",-2.975877,43.277184,"Arctotheca calendula","Potentially invasive in Spain"
"9084",-8.776234,42.218605,"Arctotheca calendula","Potentially invasive in Spain"
"9085",-8.41445,43.363304,"Arctotheca calendula","Potentially invasive in Spain"
"9086",-5.658156,43.525597,"Arctotheca calendula","Potentially invasive in Spain"
"9087",-7.689741,43.729955,"Arctotheca calendula","Potentially invasive in Spain"
"9088",-6.236765,43.575659,"Arctotheca calendula","Potentially invasive in Spain"
"9089",3.113185,42.156532,"Arctotheca calendula","Potentially invasive in Spain"
"9090",-3.127629,43.345192,"Arctotheca calendula","Potentially invasive in Spain"
"9091",-3.453495,43.411623,"Arctotheca calendula","Potentially invasive in Spain"
"9092",-5.667873,43.393028,"Arctotheca calendula","Potentially invasive in Spain"
"9093",-2.957913,43.272405,"Arctotheca calendula","Potentially invasive in Spain"
"9094",-2.899742,43.255648,"Arctotheca calendula","Potentially invasive in Spain"
"9095",-5.614174,43.552551,"Arctotheca calendula","Potentially invasive in Spain"
"9096",-5.21415,43.473631,"Arctotheca calendula","Potentially invasive in Spain"
"9097",-5.660556,43.5475,"Arctotheca calendula","Potentially invasive in Spain"
"9098",-3.112067,43.349353,"Arctotheca calendula","Potentially invasive in Spain"
"9099",-5.750876,43.582743,"Arctotheca calendula","Potentially invasive in Spain"
"9100",-4.386548,43.387447,"Arctotheca calendula","Potentially invasive in Spain"
"9101",-3.124128,43.346347,"Arctotheca calendula","Potentially invasive in Spain"
"9102",-4.386541,43.387389,"Arctotheca calendula","Potentially invasive in Spain"
"9103",-8.354536,43.342604,"Arctotheca calendula","Potentially invasive in Spain"
"9104",-4.763056,43.422778,"Arctotheca calendula","Potentially invasive in Spain"
"9105",-6.995531,43.550072,"Arctotheca calendula","Potentially invasive in Spain"
"9106",-8.791434,42.1977,"Arctotheca calendula","Potentially invasive in Spain"
"9107",-3.452033,43.439594,"Arctotheca calendula","Potentially invasive in Spain"
"9108",-8.657911,43.301431,"Arctotheca calendula","Potentially invasive in Spain"
"9109",-8.168506,43.513499,"Arctotheca calendula","Potentially invasive in Spain"
"9110",-3.452163,43.440292,"Arctotheca calendula","Potentially invasive in Spain"
"9111",-8.699356,43.290993,"Arctotheca calendula","Potentially invasive in Spain"
"9112",-5.872378,43.379777,"Arctotheca calendula","Potentially invasive in Spain"
"9113",-5.660792,43.547695,"Arctotheca calendula","Potentially invasive in Spain"
"9114",-7.849367,43.701532,"Arctotheca calendula","Potentially invasive in Spain"
"9115",-7.858862,43.702359,"Arctotheca calendula","Potentially invasive in Spain"
"9116",-5.872381,43.379774,"Arctotheca calendula","Potentially invasive in Spain"
"9117",-5.844444,43.6425,"Arctotheca calendula","Potentially invasive in Spain"
"9118",-5.634895,43.528866,"Arctotheca calendula","Potentially invasive in Spain"
"9119",-8.425306,43.363965,"Arctotheca calendula","Potentially invasive in Spain"
"9120",-2.956582,43.272755,"Arctotheca calendula","Potentially invasive in Spain"
"9121",-6.294531,43.566687,"Arctotheca calendula","Potentially invasive in Spain"
"9122",-3.948776,36.731253,"Arctotheca calendula","Potentially invasive in Spain"
"9123",-6.06539,36.22514,"Arctotheca calendula","Potentially invasive in Spain"
"9124",-6.066665,36.227153,"Arctotheca calendula","Potentially invasive in Spain"
"9125",-7.099921,37.215237,"Arctotheca calendula","Potentially invasive in Spain"
"9126",-5.607561,36.009934,"Arctotheca calendula","Potentially invasive in Spain"
"9127",-7.229907,37.204555,"Arctotheca calendula","Potentially invasive in Spain"
"9128",-6.184722,37.227778,"Arctotheca calendula","Potentially invasive in Spain"
"9129",-5.845668,37.324703,"Arctotheca calendula","Potentially invasive in Spain"
"9130",-5.325,36.213333,"Arctotheca calendula","Potentially invasive in Spain"
"9131",-6.113448,36.311982,"Arctotheca calendula","Potentially invasive in Spain"
"9132",-7.025132,37.2648,"Arctotheca calendula","Potentially invasive in Spain"
"9133",-3.19447,43.364586,"Arctotheca calendula","Potentially invasive in Spain"
"9134",-6.0984,36.400695,"Arctotheca calendula","Potentially invasive in Spain"
"9135",-8.851821,42.126312,"Arctotheca calendula","Potentially invasive in Spain"
"9136",-6.322219,36.89752,"Arctotheca calendula","Potentially invasive in Spain"
"9137",-6.327045,36.794975,"Arctotheca calendula","Potentially invasive in Spain"
"9138",-7.229252,37.20433,"Arctotheca calendula","Potentially invasive in Spain"
"9139",-6.353338,36.632428,"Arctotheca calendula","Potentially invasive in Spain"
"9140",-4.978272,36.477867,"Arctotheca calendula","Potentially invasive in Spain"
"9141",-6.482409,37.141352,"Arctotheca calendula","Potentially invasive in Spain"
"9142",-3.466976,43.463567,"Arctotheca calendula","Potentially invasive in Spain"
"9143",-6.243416,43.593198,"Arctotheca calendula","Potentially invasive in Spain"
"9144",-6.160303,36.379292,"Arctotheca calendula","Potentially invasive in Spain"
"9145",-7.848313,43.700163,"Arctotheca calendula","Potentially invasive in Spain"
"9146",-6.360295,36.622313,"Arctotheca calendula","Potentially invasive in Spain"
"9147",-6.338147,36.798267,"Arctotheca calendula","Potentially invasive in Spain"
"9148",-3.328611,43.410278,"Arctotheca calendula","Potentially invasive in Spain"
"9149",-6.16458,36.350188,"Arctotheca calendula","Potentially invasive in Spain"
"9150",-3.863287,43.467497,"Arctotheca calendula","Potentially invasive in Spain"
"9151",-8.401288,43.350539,"Arctotheca calendula","Potentially invasive in Spain"
"9152",-6.17909,36.365921,"Arctotheca calendula","Potentially invasive in Spain"
"9153",-6.951155,37.17126,"Arctotheca calendula","Potentially invasive in Spain"
"9154",-8.445019,43.374886,"Arctotheca calendula","Potentially invasive in Spain"
"9155",-8.434914,43.369858,"Arctotheca calendula","Potentially invasive in Spain"
"9156",-8.436334,43.380882,"Arctotheca calendula","Potentially invasive in Spain"
"9157",-8.674167,42.420833,"Arctotheca calendula","Potentially invasive in Spain"
"9158",-5.775556,36.088333,"Arctotheca calendula","Potentially invasive in Spain"
"9159",-8.15035,43.61421,"Arctotheca calendula","Potentially invasive in Spain"
"9160",-8.917247,42.461245,"Arctotheca calendula","Potentially invasive in Spain"
"9161",-6.905556,37.155278,"Arctotheca calendula","Potentially invasive in Spain"
"9162",-8.396065,43.38557,"Arctotheca calendula","Potentially invasive in Spain"
"9163",-4.198805,43.400208,"Arctotheca calendula","Potentially invasive in Spain"
"9164",-5.634615,43.545212,"Arctotheca calendula","Potentially invasive in Spain"
"9165",2.480142,42.181945,"Arctotheca calendula","Potentially invasive in Spain"
"9166",-8.761475,41.953638,"Arctotheca calendula","Potentially invasive in Spain"
"9167",-6.221827,43.578636,"Arctotheca calendula","Potentially invasive in Spain"
"9168",1.053489,41.064665,"Arctotheca calendula","Potentially invasive in Spain"
"9169",-2.99182,43.292317,"Arctotheca calendula","Potentially invasive in Spain"
"9170",-5.384985,43.532429,"Arctotheca calendula","Potentially invasive in Spain"
"9171",-2.918116,43.265568,"Arctotheca calendula","Potentially invasive in Spain"
"9172",-2.991905,43.292279,"Arctotheca calendula","Potentially invasive in Spain"
"9173",-9.19022,42.953948,"Arctotheca calendula","Potentially invasive in Spain"
"9174",-4.028873,39.93905,"Arctotheca calendula","Potentially invasive in Spain"
"9175",-8.396815,43.385864,"Arctotheca calendula","Potentially invasive in Spain"
"9176",-5.612413,43.549813,"Arctotheca calendula","Potentially invasive in Spain"
"9177",-3.460533,43.45053,"Arctotheca calendula","Potentially invasive in Spain"
"9178",-2.991755,43.292277,"Arctotheca calendula","Potentially invasive in Spain"
"9179",-8.111821,42.654813,"Arctotheca calendula","Potentially invasive in Spain"
"9180",-8.829214,42.152826,"Arctotheca calendula","Potentially invasive in Spain"
"9181",-8.409252,43.328362,"Arctotheca calendula","Potentially invasive in Spain"
"9182",-6.867389,37.303205,"Arctotheca calendula","Potentially invasive in Spain"
"9183",-2.917796,43.263528,"Arctotheca calendula","Potentially invasive in Spain"
"9184",-2.874505,43.228363,"Arctotheca calendula","Potentially invasive in Spain"
"9185",-6.130196,36.498888,"Arctotheca calendula","Potentially invasive in Spain"
"9186",-3.700266,43.478386,"Arctotheca calendula","Potentially invasive in Spain"
"9187",-5.640507,43.548016,"Arctotheca calendula","Potentially invasive in Spain"
"9188",-8.382029,43.340133,"Arctotheca calendula","Potentially invasive in Spain"
"9189",-7.806389,43.717222,"Arctotheca calendula","Potentially invasive in Spain"
"9190",-2.963653,43.257489,"Arctotheca calendula","Potentially invasive in Spain"
"9191",-3.712544,43.475525,"Arctotheca calendula","Potentially invasive in Spain"
"9192",-7.289678,43.434445,"Arctotheca calendula","Potentially invasive in Spain"
"9193",-8.393072,43.384315,"Arctotheca calendula","Potentially invasive in Spain"
"9194",-5.922633,43.598577,"Arctotheca calendula","Potentially invasive in Spain"
"9195",-2.976302,43.277571,"Arctotheca calendula","Potentially invasive in Spain"
"9196",-8.849745,42.120501,"Arctotheca calendula","Potentially invasive in Spain"
"9197",-5.634599,43.545279,"Arctotheca calendula","Potentially invasive in Spain"
"9198",-9.084473,42.761707,"Arctotheca calendula","Potentially invasive in Spain"
"9199",-6.26866,36.491911,"Arctotheca calendula","Potentially invasive in Spain"
"9200",-3.53517,43.489463,"Arctotheca calendula","Potentially invasive in Spain"
"9201",-2.991595,43.292241,"Arctotheca calendula","Potentially invasive in Spain"
"9202",-8.879514,42.614192,"Arctotheca calendula","Potentially invasive in Spain"
"9203",-7.611903,43.672431,"Arctotheca calendula","Potentially invasive in Spain"
"9204",-4.748563,37.933633,"Arctotheca calendula","Potentially invasive in Spain"
"9205",-6.203444,37.357444,"Arctotheca calendula","Potentially invasive in Spain"
"9206",-8.823389,42.116231,"Arctotheca calendula","Potentially invasive in Spain"
"9207",-1.59638,42.060857,"Arctotheca calendula","Potentially invasive in Spain"
"9208",-4.748907,37.933493,"Arctotheca calendula","Potentially invasive in Spain"
"9209",-6.231005,37.27291,"Arctotheca calendula","Potentially invasive in Spain"
"9210",-3.143032,43.350905,"Arctotheca calendula","Potentially invasive in Spain"
"9211",-5.875662,43.628009,"Arctotheca calendula","Potentially invasive in Spain"
"9212",-6.980354,38.877484,"Arctotheca calendula","Potentially invasive in Spain"
